Transaction Hash,Blockno,UnixTimestamp,DateTime (UTC),From,To,ContractAddress,Value_IN(ETH),Value_OUT(ETH),CurrentValue @ $3626.46904337787/Eth,TxnFee(ETH),TxnFee(USD),Historical $Price/Eth,Status,ErrCode,Method,wallet_address,CurrentValue @ $3631.70656127043/Eth,CurrentValue @ $3640.14623314234/Eth,CurrentValue @ $3638.86253049241/Eth,CurrentValue @ $3639.33863529638/Eth,CurrentValue @ $3648.15085734092/Eth,CurrentValue @ $3648.31471576518/Eth,CurrentValue @ $3639.2869831846/Eth,CurrentValue @ $3646.30944530546/Eth,CurrentValue @ $3643.84904264693/Eth,CurrentValue @ $3647.44694925425/Eth,CurrentValue @ $3640.09627654025/Eth,CurrentValue @ $3631.34680961541/Eth,CurrentValue @ $3629.19815608075/Eth,CurrentValue @ $3635.16037844483/Eth,CurrentValue @ $3629.54069217671/Eth,CurrentValue @ $3634.16780967205/Eth,CurrentValue @ $3640.47271311172/Eth,CurrentValue @ $3638.05779266279/Eth,CurrentValue @ $3639.24045093826/Eth,CurrentValue @ $3638.62956792742/Eth,CurrentValue @ $3746.09997102696/Eth,CurrentValue @ $3635.20018251099/Eth,CurrentValue @ $3639.54263452401/Eth,CurrentValue @ $3745.09211789567/Eth,CurrentValue @ $3742.96416955624/Eth,CurrentValue @ $3742.53012178072/Eth,CurrentValue @ $3643.61357741561/Eth,CurrentValue @ $3637.09991625227/Eth,CurrentValue @ $3627.42673494204/Eth,CurrentValue @ $3631.87255929982/Eth,CurrentValue @ $3632.49789289495/Eth,CurrentValue @ $3627.16015095519/Eth,CurrentValue @ $3630.47021888651/Eth,CurrentValue @ $3630.32391549187/Eth,CurrentValue @ $3749.96071043173/Eth,CurrentValue @ $3751.45728493032/Eth,CurrentValue @ $3748.78428531881/Eth,CurrentValue @ $3748.8682459043/Eth,CurrentValue @ $3749.9715349438/Eth,CurrentValue @ $3745.22799926031/Eth,CurrentValue @ $3746.83838281682/Eth,CurrentValue @ $3744.72584003061/Eth,CurrentValue @ $3750.09109122137/Eth,CurrentValue @ $3749.56222637654/Eth,CurrentValue @ $3750.86475679145/Eth,CurrentValue @ $3749.42436659234/Eth,CurrentValue @ $3750.26960490452/Eth,CurrentValue @ $3750.76316101334/Eth,CurrentValue @ $3747.00468442548/Eth,CurrentValue @ $3751.28385216414/Eth,CurrentValue @ $3750.75355362309/Eth,CurrentValue @ $3749.33231764658/Eth,CurrentValue @ $3752.63832154079/Eth,CurrentValue @ $3747.74844581046/Eth,CurrentValue @ $3747.24692089936/Eth
0x75cdee2b55ebe20464b252f0e1bc3a7f5c51a514abbf68aea5f8cd72d042b726,8271748,1564755254,2019-08-02 14:14:14,0xa1ab7a4aa264745912db261536291336f7e543ac,0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65,,0.31,0.0,,0.000105,0.381996068229593,217.7,,,Transfer,0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65,,,,,,,,,,,,,,,,,,1127.79791572546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0xd2885de0f97e4ee5e0746a4377a46bbae6465cbf9f1b1673b412ee013646f6fc,8271761,1564755486,2019-08-02 14:18:06,0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65,0x4ddc2d193948926d02f9b1fe9e1daa0718270ed5,,0.0,0.3094236515,,0.00027930735,1.01613628121549,217.7,,,Mint,0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65,,,,,,,,,,,,,,,,,,1125.70112657375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0xc7db403a59f8d4a4d8b8cdac97ce631b954e0a26312368e06da0a844274e8dde,8275122,1564800592,2019-08-03 02:49:52,0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,,0.0,0.0,,0.0009516,3.46197579549791,217.73,,,Approve,0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0xfd672d3939921853738eb154c39bc9c2b3f98a558513ca81b4fb68d9c1497299,8297887,1565105339,2019-08-06 15:28:59,0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65,0xf5dce57282a584d2746faf1593d3121fcac444dc,,0.0,0.0,,0.000400404,1.45669289241335,228.7,,,Mint,0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x74843c8526e3a4ced341012994d0ba73a9b94597c18b2129d3a9f7528566f3ef,8303826,1565184878,2019-08-07 13:34:38,0xa1ab7a4aa264745912db261536291336f7e543ac,0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65,,1.0,0.0,,0.000126,0.458395281875511,225.99,,,Transfer,0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65,,,,,,,,,,,,,,,,,,3638.05779266279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0xf9e8dc4d274c4a5d8932138753c558c38ae5dccc131cd8ae76fb8ff0c480f22f,8303844,1565185055,2019-08-07 13:37:35,0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65,0x4ddc2d193948926d02f9b1fe9e1daa0718270ed5,,0.0,0.99836868865,,0.00037684325,1.37097752227487,225.99,,,Mint,0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65,,,,,,,,,,,,,,,,,,3632.12298769366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x233298982f1cb7b56ed438b4d136c6bb5fcbeae1ef6254bd27014ac3013a2734,8303847,1565185110,2019-08-07 13:38:30,0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65,0xf5dce57282a584d2746faf1593d3121fcac444dc,,0.0,0.0,,0.00042542925,1.54773619818919,225.99,,,Mint,0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x4855cfab685c638e595d5f1ed1a64bf1858057ca202d59782ee674748611f774,8319301,1565393026,2019-08-09 23:23:46,0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65,0xf5dce57282a584d2746faf1593d3121fcac444dc,,0.0,0.0,,0.000200202,0.728346446206676,210.47,,,Mint,0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x57fb756a8e3761ed5b39b5ff489c64ac01c2bf47d6b3135048b248710fbff5d9,8319330,1565393459,2019-08-09 23:30:59,0xa1ab7a4aa264745912db261536291336f7e543ac,0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65,,1.5,0.0,,6.3e-05,0.229197640937756,210.47,,,Transfer,0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65,,,,,,,,,,,,,,,,,,5457.08668899418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0xa690893b8e377bb3acc069455d8c6181c0e27b1d19649793ff55b17cde000f88,8319337,1565393546,2019-08-09 23:32:26,0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65,0x4ddc2d193948926d02f9b1fe9e1daa0718270ed5,,0.0,1.4989975255,,0.000177338,0.645165892835234,210.47,,,Mint,0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65,,,,,,,,,,,,,,,,,,5453.43962882751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x7038fb56efd688107da409da9aef1fb032c0f592037a0da02c16c96c7a36fefe,8368469,1566051091,2019-08-17 14:11:31,0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65,0xf5dce57282a584d2746faf1593d3121fcac444dc,,0.0,0.0,,0.00030530805,1.11072833046518,185.69,,,Mint,0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x3330e4e2af96ae0d129bcde156b1decc707461440493e1c9d9c82786d9bec48a,8421523,1566764775,2019-08-25 20:26:15,0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65,0xf5dce57282a584d2746faf1593d3121fcac444dc,,0.0,0.0,,0.000500505,1.82086611551669,186.58,,,Mint,0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0xcea40dc272586c2df7bf6e584e2e1caf074f6965d559cce6111ca76fb668c541,8466447,1567369518,2019-09-01 20:25:18,0x876eabf441b2ee5b5b0554fd502a8e0600950cfa,0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65,,3.22093907,0.0,,0.000315,1.14598820468878,171.42,,,Transfer,0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65,,,,,,,,,,,,,,,,,,11717.9624833055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0xc80de575c73ea4b24003e707dc4bf87366513c810c45ea4ca54c305bfb9243df,8467068,1567377537,2019-09-01 22:38:57,0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65,0x4ddc2d193948926d02f9b1fe9e1daa0718270ed5,,0.0,3.21995591895,,0.0003103415,1.12904031246166,171.42,,,Mint,0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65,,,,,,,,,,,,,,,,,,11714.3857229667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x91eca71cbba170f534e47495627518b95ae758d376eef7807c05122282aaab28,8678162,1570225452,2019-10-04 21:44:12,0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65,0xf5dce57282a584d2746faf1593d3121fcac444dc,,0.0,0.0,,0.0004507425,1.63982726460931,176.21,,,Mint,0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x769dfc4da7b63c605b75aa1b442e4d2aba8cdaf5984e46e532a802d76c24e8ea,8772041,1571499111,2019-10-19 15:31:51,0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65,0xf5dce57282a584d2746faf1593d3121fcac444dc,,0.0,0.0,,0.0009701856,3.52959128240922,172.37,,,Redeem Underlying,0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0xb28aadc64215c6b466ac3b8b6677f669cf44353339a9082a176772a57ff8adfb,8772377,1571503587,2019-10-19 16:46:27,0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65,0x89d24a6b4ccb1b6faa2625fe562bdd9a23260359,,0.0,0.0,,2.2362e-05,0.0813542483595253,172.37,,,Transfer,0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x73204e466d04f69cc0e7f9bc48670fa2ae4d16a1fc5fee94a55ca5cf0fff46c7,8793744,1571794082,2019-10-23 01:28:02,0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65,0xf5dce57282a584d2746faf1593d3121fcac444dc,,0.0,0.0,,0.000671748,2.44385804610564,162.72,,,Redeem,0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0xa994a4e027151945ce3b14d6f31c97701598ddb5fe418c83a5b178d0b98500e0,8793760,1571794331,2019-10-23 01:32:11,0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65,0x89d24a6b4ccb1b6faa2625fe562bdd9a23260359,,0.0,0.0,,2.249e-05,0.0818199197569861,162.72,,,Transfer,0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x72ff3dc24efcb60391370ebd0e44d15209bb76178af3c5e5cffd5fb8069c1bad,8793809,1571794913,2019-10-23 01:41:53,0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65,0x8368394d997ce3abfe1831509441adee16153d9a,,0.0,0.0225311304,,2.1e-05,0.0763992136459186,162.72,,,Transfer,0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65,,,,,,,,,,,,,,,,,,81.9695545292215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0xc3c69e10bbe1ed1719879850fb059b9adcb32c6be173e52bc84e3383f2f5cbb8,8823071,1572199522,2019-10-27 18:05:22,0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65,0x4ddc2d193948926d02f9b1fe9e1daa0718270ed5,,0.0,0.975,,0.000511911,1.8623618026998,184.34,,,Mint,0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65,,,,,,,,,,,,,,,,,,3547.10634784622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x5abbd9b405119fa49d540776a0eaa12421f6e372d2b38b75d6ec4647aeb1bd7c,8909839,1573409516,2019-11-10 18:11:56,0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65,0x4ddc2d193948926d02f9b1fe9e1daa0718270ed5,,0.0,1.5,,0.0004941054,1.79758400086676,189.29,,,Mint,0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65,,,,,,,,,,,,,,,,,,5457.08668899418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0xc4dd13821bbab177b708a771bcb43142c0e0a57269d2db0b21557cb60efea220,9006545,1574807051,2019-11-26 22:24:11,0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65,0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b,,0.0,0.0,,0.002164278,7.87376844338864,148.0,,,Enter Markets,0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x54eddbd25439b79d6be512ba4b2ec961442c204a02d450b10b2636a0f4a3d444,9102334,1576277069,2019-12-13 22:44:29,0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65,0x6b175474e89094c44da98b954eedeac495271d0f,,0.0,0.0,,0.0002018289,0.734265202429559,144.97,,,Approve,0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x9cb497a5034a3ddc790c40196eb567481be83c55219726eb9890751d0be95a77,9102338,1576277138,2019-12-13 22:45:38,0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65,0x3d9819210a31b4961b30ef54be2aed79b9c9cd3b,,0.0,0.0,,0.0003527615,1.28336672402641,144.97,,,Enter Markets,0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0xe19ecf9c2d09a0f89a26b73609799678f6237bacc4c78f82f70898f8722e284c,9102342,1576277186,2019-12-13 22:46:26,0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65,0x5d3a536e4d6dbd6114cc1ead35777bab948e3643,,0.0,0.0,,0.0025199265,9.16763824026247,144.97,,,Borrow,0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0xb1be56b074087acc9ad5ba5c37450eddbb2587d26b71fa9e1f1836dc5a179cd9,9102355,1576277395,2019-12-13 22:49:55,0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65,0x6b175474e89094c44da98b954eedeac495271d0f,,0.0,0.0,,4.2801e-05,0.15571251158376,144.97,Error(0),Out of gas,Transfer,0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x1fb10e8ad30e07c073f0ae162934d339c1bde87414cfab247577d9d1eb12d62a,9102364,1576277518,2019-12-13 22:51:58,0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65,0x6b175474e89094c44da98b954eedeac495271d0f,,0.0,0.0,,5.2018e-05,0.189244490258733,144.97,,,Transfer,0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0xd86489532cb16fc4f8febe2aa7d95bf48bee793c087fe383af70e1668f17e337,9102379,1576277807,2019-12-13 22:56:47,0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65,0x6b175474e89094c44da98b954eedeac495271d0f,,0.0,0.0,,4.2801e-05,0.15571251158376,144.97,Error(0),Out of gas,Transfer,0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x6e55034612eaddb2581e34290cc660a934995b427a164d65d77ac424628354a7,9102384,1576277843,2019-12-13 22:57:23,0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65,0x6b175474e89094c44da98b954eedeac495271d0f,,0.0,0.0,,4.2801e-05,0.15571251158376,144.97,Error(0),Out of gas,Transfer,0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x47b8beddcef629fe6340456f2d733d78fd18b7823781606357d6eb39c5e67c9c,9102406,1576278307,2019-12-13 23:05:07,0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65,0x6b175474e89094c44da98b954eedeac495271d0f,,0.0,0.0,,3.7018e-05,0.134673623368791,144.97,,,Transfer,0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0xb886d1b3c83ffa4a9ccd86996f6883f04792a6cb7ecb6f3b27d8450d860503da,9121713,1576604609,2019-12-17 17:43:29,0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65,0x5d3a536e4d6dbd6114cc1ead35777bab948e3643,,0.0,0.0,,0.00555849,20.2221078599382,122.11,,,Borrow,0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0xa6abe5bbcde89f11760767234dcbe63737473673cc5132af53cee67ced37364e,9121721,1576604767,2019-12-17 17:46:07,0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65,0x6b175474e89094c44da98b954eedeac495271d0f,,0.0,0.0,,8.5602e-05,0.31142502316752,122.11,Error(0),Out of gas,Transfer,0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x6529738f301852b8615e99f6741ab0cd77c296a8e43fef956840e30d1a0f61bc,9121731,1576604909,2019-12-17 17:48:29,0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65,0x6b175474e89094c44da98b954eedeac495271d0f,,0.0,0.0,,8.5602e-05,0.31142502316752,122.11,Error(0),Out of gas,Transfer,0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x93f2e9e2146438a542b857c51fcf31fecb29a587f63084ee0aea47dbf26de547,9121737,1576604977,2019-12-17 17:49:37,0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65,0x6b175474e89094c44da98b954eedeac495271d0f,,0.0,0.0,,0.0001583637,0.576136292859912,122.11,Error(0),Out of gas,Transfer,0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x9550d64a7fbdd5577bbb6ab983908e8df17de49a67a43f1bf82448e8a5a74fd5,9121742,1576605080,2019-12-17 17:51:20,0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65,0x6b175474e89094c44da98b954eedeac495271d0f,,0.0,0.0,,0.0001326831,0.482708785909656,122.11,Error(0),Out of gas,Transfer,0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0xab514e0e62cf021bddbe25d89f2c7e43efefda0bac6038ccea481116811ada90,9121746,1576605121,2019-12-17 17:52:01,0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65,0x6b175474e89094c44da98b954eedeac495271d0f,,0.0,0.0,,8.5602e-05,0.31142502316752,122.11,Error(0),Out of gas,Transfer,0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0xa969ef395281257ef0610f7b6b823de751178f6fb0de2323aeec1dba8d36eb44,9121751,1576605262,2019-12-17 17:54:22,0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65,0x6b175474e89094c44da98b954eedeac495271d0f,,0.0,0.0,,0.000128403,0.46713753475128,122.11,Error(0),Out of gas,Transfer,0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x3dfac81b42c40df5c69608d02766ba9bc1300ae3780928b1573aef0237a5eb91,9121755,1576605359,2019-12-17 17:55:59,0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65,0x6b175474e89094c44da98b954eedeac495271d0f,,0.0,0.0,,0.000128403,0.46713753475128,122.11,Error(0),Out of gas,Transfer,0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x72d2fe2a00c16839069766b256112083e83301939557d058a6c142fbe559ada8,9121770,1576605470,2019-12-17 17:57:50,0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65,0x6b175474e89094c44da98b954eedeac495271d0f,,0.0,0.0,,8.5602e-05,0.31142502316752,122.11,Error(0),Out of gas,Transfer,0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x7ccf71fad76ed5d3e342a5acdac09cf25cabc95b196bd195109340fecbc1973e,9121773,1576605541,2019-12-17 17:59:01,0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65,0x6b175474e89094c44da98b954eedeac495271d0f,,0.0,0.0,,0.000342408,1.24570009267008,122.11,Error(0),Out of gas,Transfer,0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x2626b714f5c834fce7ceb085b122fe21d263fa39cf9862f9cfb2eadf04f3aad6,9121780,1576605633,2019-12-17 18:00:33,0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65,0x6b175474e89094c44da98b954eedeac495271d0f,,0.0,0.0,,8.5602e-05,0.31142502316752,122.11,Error(0),Out of gas,Transfer,0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0xff8bdf44cb1742a047849a73a4018002837ca56d6dacf69b85a58f5ea905f594,9121796,1576605979,2019-12-17 18:06:19,0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65,0x6b175474e89094c44da98b954eedeac495271d0f,,0.0,0.0,,9.41622e-05,0.342567525484272,122.11,Error(0),Out of gas,Transfer,0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x27e1d1d2baa1ea43613540e1c3f46e37588969dd8f96b07db9a71432a741fef0,9121862,1576607182,2019-12-17 18:26:22,0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65,0x6b175474e89094c44da98b954eedeac495271d0f,,0.0,0.0,,6.42015e-05,0.23356876737564,122.11,Error(0),Out of gas,Transfer,0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x39fb8cac81c48d46e3a760125f3a59dad28de90e7561e967e0d40c3b8c22875d,9123446,1576635523,2019-12-18 02:18:43,0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65,0x6b175474e89094c44da98b954eedeac495271d0f,,0.0,0.0,,6.84816e-05,0.249140018534016,133.07,Error(0),Out of gas,Transfer,0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x58c8287a49d37f4f72d5f5a3f99a178055defebab22c917c07f7ce44ecde7561,9123455,1576635621,2019-12-18 02:20:21,0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65,0x4ddc2d193948926d02f9b1fe9e1daa0718270ed5,,0.0,0.0,,0.0021938002,7.98117191315519,133.07,,,Redeem Underlying,0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x0cb31133cc0a4a30780273fad5f0cf2390c71ee041d19f6cb09d2c0402aaf1b7,9123471,1576635886,2019-12-18 02:24:46,0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65,0x8368394d997ce3abfe1831509441adee16153d9a,,0.0,1.0,,0.000105,0.381996068229593,133.07,,,Transfer,0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65,,,,,,,,,,,,,,,,,,3638.05779266279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0xd3938991caba52ac2ee76a6b754983b1d6a4b46f8b48fa0a38f0e199dd404a94,9123474,1576635933,2019-12-18 02:25:33,0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65,0x5d3a536e4d6dbd6114cc1ead35777bab948e3643,,0.0,0.0,,0.0007902765,2.87507157918328,133.07,,,Repay Borrow,0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0xbb54a44a90b19b1261b57de78254833f3ce10b2ef63ed20f5ef831ebb89d943c,9128472,1576721265,2019-12-19 02:07:45,0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65,0x5d3a536e4d6dbd6114cc1ead35777bab948e3643,,0.0,0.0,,0.0026469,9.62957517139914,128.31,,,Borrow,0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0x1555989fe9dbdcda0646c3d0f7b59aa3c5cae65bceaba7ee62fb834d116d2a0d,9128501,1576721821,2019-12-19 02:17:01,0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65,0x6b175474e89094c44da98b954eedeac495271d0f,,0.0,0.0,,6.6054e-05,0.240308269436548,128.31,,,Transfer,0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
